,CLOSE_PRICE
GAYAHWS,0.4
GAYAPROJ,32.45
GBGLOBAL,5.35
GDL,100.45
GEECEE,73.5
GEEKAYWIRE,62.6
GENESYS,44.15
GENUSPAPER,5.6
GENUSPOWER,27.7
GEOJITFSL,39.2
GEPIL,318.4
GESHIP,247.2
GET&D,101.9
GFLLIMITED,79.9
GHCL,164.6
GICHSGFIN,106.7
GICRE,125.75
GILLANDERS,35.0
GILLETTE,5770.1
GINNIFILA,15.4
GIPCL,74.1
GKWLIMITED,446.55
GLAND,1819.55
GLAXO,1524.2
GLENMARK,481.85
GLFL,2.05
GLOBALVECT,49.75
GLOBE,54.9
GLOBOFFS,7.5
GLOBUSSPR,312.9
GMBREW,420.45
GMDCLTD,45.55
GMMPFAUDLR,3765.0
GMRINFRA,25.15
GNA,253.45
GNFC,192.6
GOACARBON,254.3
GOCLCORP,202.3
GODFRYPHLP,927.65
GODREJAGRO,512.8
GODREJCP,699.0
GODREJIND,420.35
GODREJPROP,1062.4
GOENKA,0.6
GOKEX,69.05
GOKUL,13.35
GOKULAGRO,13.55
GOLDBEES,43.81
GOLDENTOBC,24.15
GOLDIAM,153.9
GOLDSHARE,4551.2
GOLDTECH,8.15
GOODLUCK,43.55
GOODYEAR,821.05
GPIL,389.2
GPPL,93.0
GPTINFRA,32.4
GRANULES,373.85
GRAPHITE,237.1
GRASIM,856.0
GRAVITA,49.2
GREAVESCOT,73.9
GREENLAM,757.5
GREENPANEL,82.15
GREENPLY,99.4
GREENPOWER,2.05
GRINDWELL,579.95
GROBTEA,680.3
GRPLTD,767.55
GRSE,199.25
GSCLCEMENT,30.45
GSFC,66.75
GSPL,198.5
GSS,35.8
GTL,3.15
GTLINFRA,0.6
GTNIND,7.5
GTPL,123.3
GUFICBIO,114.3
GUJALKALI,320.35
GUJAPOLLO,195.2
GUJGASLTD,318.4
GUJRAFFIA,13.5
GULFOILLUB,792.15
GULFPETRO,44.7
GULPOLY,84.7
GVKPIL,2.85
HAL,772.2
HAPPSTMNDS,320.55
HARITASEAT,444.4
HARRMALAYA,103.0
HATHWAY,31.7
HATSUN,943.0
HAVELLS,825.0
HAVISHA,0.6
HBANKETF,291.16
HBLPOWER,22.55
HCC,5.55
HCG,130.25
HCL-INSYS,7.65
HCLTECH,819.25
HDFC,2334.8
HDFCAMC,2409.65
HDFCBANK,1403.65
HDFCLIFE,663.9
HDFCMFGETF,4499.2
HDFCNIFETF,1352.43
HDFCSENETF,4697.83
HDIL,4.25
HEG,820.45
HEIDELBERG,197.5
HEMIPROP,65.35
HERCULES,97.45
HERITGFOOD,276.05
HEROMOTOCO,2998.65
HESTERBIO,1793.55
HEXATRADEX,30.6
HFCL,17.9
HGINFRA,200.65
HGS,874.0
HIKAL,168.3
HIL,2045.9
HILTON,9.35
HIMATSEIDE,117.45
HINDALCO,215.55
HINDCOMPOS,213.6
HINDCOPPER,36.95
HINDMOTORS,5.05
HINDNATGLS,26.9
HINDOILEXP,72.05
HINDPETRO,214.05
HINDUNILVR,2120.25
HINDZINC,221.55
HIRECT,130.5
HISARMETAL,76.6
HITECH,142.1
HITECHCORP,107.6
HITECHGEAR,144.85
HLVLTD,4.8
HMT,14.5
HMVL,54.25
HNDFDS,920.6
HNGSNGBEES,348.43
HONAUT,30838.35
HONDAPOWER,950.7
HOVS,29.55
HPL,33.55
HSCL,39.25
HSIL,104.1
HTMEDIA,13.85
HUBTOWN,11.0
HUDCO,32.8
IBMFNIFTY,126.54
IBREALEST,61.0
IBULHSGFIN,174.75
IBULISL,51.4
ICEMAKE,85.5
ICICI500,172.04
ICICIALPLV,127.05
ICICIB22,28.69
ICICIBANK,480.2
ICICIBANKN,290.79
ICICIBANKP,161.73
ICICIGI,1356.3
ICICIGOLD,44.98
ICICILIQ,999.99
ICICILOVOL,104.97
ICICIM150,72.25
ICICIMCAP,71.61
ICICINF100,139.16
ICICINIFTY,136.08
ICICINV20,63.76
ICICINXT50,30.42
ICICIPRULI,453.6
ICICISENSX,473.57
ICICITECH,215.38
ICIL,158.0
ICRA,2633.45
IDBI,37.4
IDBIGOLD,4617.35
IDEA,10.05
IDFC,33.5
IDFCFIRSTB,33.6
IDFNIFTYET,134.45
IEX,205.15
IFBAGRO,359.15
IFBIND,761.15
IFCI,6.15
IFGLEXPOR,176.05
IGARASHI,340.55
IGL,443.2
IGPL,447.85
IIFL,115.65
IIFLSEC,45.8
IIFLWAM,992.75
IITL,52.75
IL&FSENGG,3.45
IL&FSTRANS,1.25
IMAGICAA,4.5
IMFA,294.85
IMPAL,527.4
IMPEXFERRO,0.7
INDBANK,8.4
INDHOTEL,113.6
INDIACEM,147.75
INDIAGLYCO,282.8
INDIAMART,4995.15
INDIANB,63.0
INDIANCARD,96.95
INDIANHUME,181.4
INDIGO,1679.7
INDLMETER,13.3
INDNIPPON,351.25
INDOCO,257.45
INDORAMA,23.8
INDOSOLAR,1.1
INDOSTAR,295.05
INDOTECH,94.85
INDOTHAI,19.7
INDOWIND,3.0
INDRAMEDCO,51.95
INDSWFTLAB,65.2
INDSWFTLTD,2.7
INDTERRAIN,30.35
INDUSINDBK,811.0
INEOSSTYRO,658.4
INFIBEAM,82.25
INFOBEAN,129.15
INFRABEES,355.33
INFRATEL,219.05
INFY,1103.35
INGERRAND,637.45
INOXLEISUR,263.65
INOXWIND,57.6
INSECTICID,437.8
INSPIRISYS,28.25
INTEGRA,1.15
INTELLECT,257.0
INTENTECH,33.5
INVENTURE,20.75
IOB,9.6
IOC,84.85
IOLCP,697.55
IPCALAB,2138.7
IRB,118.25
IRCON,83.3
IRCTC,1381.15
ISEC,439.7
ISFT,62.25
ISMTLTD,8.1
ITC,191.7
ITDC,248.35
ITDCEM,54.95
ITI,124.35
IVC,3.7
IVP,64.15
IVZINGOLD,4560.0
IVZINNIFTY,1387.9
IZMO,44.55
J&KBANK,20.5
JAGRAN,40.8
JAGSNPHARM,63.4
JAIBALAJI,16.3
JAICORPLTD,89.1
JAIHINDPRO,1.4
JAINSTUDIO,1.5
JAMNAAUTO,57.65
JASH,218.9
JAYAGROGN,96.0
JAYBARMARU,229.35
JAYNECOIND,3.6
JAYSREETEA,70.25
JBCHEPHARM,937.75
JBFIND,7.15
JBMA,253.45
JCHAC,2128.05
JETAIRWAYS,61.0
JHS,20.75
JIKIND,0.5
JINDALPHOT,14.4
JINDALPOLY,474.6
JINDALSAW,65.5
JINDALSTEL,236.55
JINDRILL,74.35
JINDWORLD,49.8
JISLDVREQS,11.5
JISLJALEQS,18.55
JITFINFRA,6.75
JIYAECO,7.3
JKCEMENT,1918.75
JKIL,118.8
